Scenario	Replication	[CycleTime].SampleAverage/1[min]		[LastPatientMonday].SampleAverage		Overtime		[LastPatientTuesday].SampleAverage				[LastPatientWednesday].SampleAverage				[LastPatientThursday].SampleAverage				[LastPatientFriday].SampleAverage				[TransportToLab].WorkingTime/[TransportToLab].TotalTime		[FillForm].WorkingTime/[FillForm].TotalTime		[TakeX-ray].WorkingTime/[TakeX-ray].TotalTime		[Inspection].WorkingTime/[Inspection].TotalTime		[TransportToWard].WorkingTime/[TransportToWard].TotalTime		[Orderly1].WorkingTime/[Orderly1].TotalTime		[Orderly2].WorkingTime/[Orderly2].TotalTime		[Orderly3].WorkingTime/[Orderly3].TotalTime		[Orderly4].WorkingTime/[Orderly4].TotalTime		[X-RayTech1].WorkingTime/[X-RayTech1].TotalTime		[X-RayTech2].WorkingTime/[X-RayTech2].TotalTime		[X-RayTech3].WorkingTime/[X-RayTech3].TotalTime		[X-RayTech4].WorkingTime/[X-RayTech4].TotalTime		[X-RayTech5].WorkingTime/[X-RayTech5].TotalTime		[X-RayRoom1].WorkingTime/[X-RayRoom1].TotalTime		[X-RayRoom2].WorkingTime/[X-RayRoom2].TotalTime		[X-RayRoom3].WorkingTime/[X-RayRoom3].TotalTime		[InMonday].SampleAverage		[InTuesday].SampleAverage		[InWednesday].SampleAverage		[InThursday].SampleAverage		[InFriday].SampleAverage		[OutMonday].SampleAverage		[OutTuesday].SampleAverage		[OutWednesday].SampleAverage		[OutThursday].SampleAverage		[OutFriday].SampleAverage		[TransportLabQueue].QueueLengthAverage		[WaitingArea].QueueLengthAverage		[WaitingX-Ray].QueueLengthAverage		[InspectionQueue].QueueLengthAverage		[ReturnQueue].QueueLengthAverage		[AvgQueueLength].Value		([TransportLabQueue].AverageQueueTime+[WaitingArea].AverageQueueTime+[WaitingX-Ray].AverageQueueTime+[InspectionQueue].AverageQueueTime+[ReturnQueue].AverageQueueTime)/1[min]		[PatientEnterPhysiciansOffice].NumberAdded	
1	357	83.74723185		817.9648137		97.96481373		2265.366413		105.3664126		3670.731015		70.73101463		5095.784028		55.78402798		6558.328966		78.32896597		0.483183579		0.397777091		0.520841924		0.204094433		0.504768627		0.543418834		0.530983113		0.520293796		0.499830244		0.420179707		0.417795845		0.427115958		0.43195815		0.426533116		0.438983785		0.43867002		0.439995906		3.875		3.791666667		3.75		3.333333333		3.5625		3.875		3.791666667		3.75		3.333333333		3.5625		4.007997198		0.035937258		0.287017417		0.038233892		1.649712966		5.980664839		49.36665977		874	
1	358	79.36739288		769.5986396		49.59863958		2256.416676		96.41667603		3801.303261		201.3032608		5104.676462		64.67646203		6586.288757		106.2887569		0.486981665		0.401341093		0.537484671		0.211769664		0.494547525		0.534884477		0.517375614		0.509656061		0.477440467		0.439899935		0.437159108		0.437461505		0.433251647		0.45876447		0.467538287		0.467233003		0.471038986		3.395833333		3.645833333		3.895833333		3		4		3.395833333		3.645833333		3.895833333		3		4		2.841720805		0.052975386		0.812184344		0.053172593		1.507223492		5.214104027		43.55648841		856	
1	359	85.38800215		876.5467344		156.5467344		2271.065741		111.0657412		3724.252464		124.252464		5116.144231		76.14423063		6573.347332		93.34733222		0.484507738		0.412426453		0.546435167		0.234354557		0.507171768		0.557719831		0.544992894		0.539398582		0.52459997		0.46548909		0.464978883		0.472201044		0.475654912		0.46301765		0.489775352		0.499082172		0.495842836		4		3.854166667		3.916666667		3.625		3.645833333		4		3.854166667		3.916666667		3.625		3.645833333		3.337525882		0.08973645		1.346404932		0.073612075		1.518848215		6.29251548		49.10344573		909	
1	360	110.1723655		821.8409606		101.8409606		2291.091455		131.0914549		3809.776505		209.7765046		5157.109848		117.1098479		6669.240392		189.240392		0.535780975		0.455585753		0.577916884		0.238270059		0.550100585		0.592979405		0.583792027		0.576305831		0.575489834		0.497048104		0.493704954		0.489142479		0.495024268		0.48974832		0.519076446		0.522068244		0.517606625		3.875		4.0625		4.4375		3.875		4.125		3.875		4.0625		4.4375		3.875		4.125		6.690455356		0.083401754		1.096524762		0.069183944		2.252507062		10.12288893		74.62993669		973	
1	361	90.32973873		809.4332424		89.43324235		2259.227526		99.22752588		3671.348925		71.34892473		5090.385106		50.38510595		6636.535799		156.5357987		0.480542361		0.409080568		0.530484982		0.225806444		0.506992692		0.540938692		0.537855598		0.519267881		0.500223505		0.445866615		0.444865335		0.449727065		0.452757399		0.442896054		0.471660909		0.468818526		0.465785684		3.375		3.833333333		3.583333333		3.520833333		4.145833333		3.375		3.833333333		3.583333333		3.520833333		4.145833333		3.922583239		0.068378903		0.582792795		0.056227883		2.169906743		6.74366168		55.05915517		881	
1	362	69.19285226		774.0935679		54.09356793		2247.648462		87.64846163		3696.389212		96.38921237		5089.709383		49.70938267		6575.564116		95.56411632		0.481180723		0.400835315		0.52339031		0.203331106		0.498631675		0.523581229		0.515235874		0.503237991		0.50114973		0.431265486		0.43208657		0.426619258		0.437090536		0.436077342		0.455999312		0.453663323		0.460796862		3.375		3.770833333		3.791666667		3.416666667		3.645833333		3.375		3.770833333		3.791666667		3.416666667		3.645833333		2.249776948		0.040134247		0.451267758		0.046270015		1.33856814		4.079747093		34.22425849		859	
1	363	69.59459056		794.4799961		74.47999613		2256.175534		96.17553435		3691.701128		91.70112785		5119.658653		79.6586525		6536.55792		56.5579195		0.481493267		0.396852843		0.523840029		0.219615993		0.495504437		0.526891493		0.516656681		0.51307692		0.496377849		0.433584917		0.433088353		0.430338188		0.422395377		0.426754618		0.447573593		0.442149814		0.450940777		3.4375		3.708333333		3.645833333		3.5		3.625		3.4375		3.708333333		3.645833333		3.5		3.625		1.799725851		0.051653659		0.38889763		0.047445422		1.855433401		4.09571054		34.55746871		855	
1	364	83.60879535		831.7245835		111.7245835		2282.305806		122.3058059		3731.283222		131.2832222		5112.193446		72.19344628		6574.298534		94.29853407		0.499006068		0.416685881		0.542711615		0.224864751		0.515475765		0.543278407		0.543615355		0.533130554		0.522004726		0.453341544		0.457826436		0.459007267		0.45556893		0.456469243		0.4843997		0.480152094		0.480908587		3.854166667		3.875		3.770833333		3.395833333		3.708333333		3.854166667		3.875		3.770833333		3.395833333		3.708333333		3.30755694		0.055625537		0.608786555		0.055963327		1.943101837		5.915070869		47.85847147		888	
1	365	75.56449229		779.3208471		59.32084712		2208.498853		48.49885308		3719.800445		119.800445		5140.633345		100.6333455		6572.744035		92.74403483		0.479164202		0.407317571		0.523775324		0.220659118		0.502732919		0.531491799		0.525484726		0.504330866		0.490697814		0.450175117		0.440302593		0.448741133		0.447645262		0.443313104		0.471741392		0.470631111		0.471427877		3.604166667		3.395833333		3.791666667		3.3125		3.854166667		3.604166667		3.395833333		3.791666667		3.3125		3.854166667		2.251533999		0.055457863		0.686184131		0.055736723		1.749473837		4.74264983		39.67939454		857	
1	366	88.70733626		799.7031469		79.70314687		2293.330221		133.3302206		3702.629943		102.6299432		5128.750615		88.7506152		6648.573741		168.5737408		0.490034285		0.410273501		0.546694062		0.216633054		0.508855401		0.560176217		0.541271613		0.536665074		0.52157509		0.456730761		0.4463528		0.457352086		0.453206038		0.447231281		0.473489741		0.474784666		0.480184377		3.604166667		3.833333333		3.625		3.604166667		4.0625		3.604166667		3.833333333		3.625		3.604166667		4.0625		4.303605403		0.068882061		0.624371579		0.051171833		1.635678111		6.632537153		53.34097845		894	
1	367	70.7932144		782.8978109		62.89781093		2257.203131		97.2031314		3650.209863		50.20986257		5095.47285		55.4728501		6566.146249		86.14624873		0.477487762		0.396556436		0.516248388		0.212621578		0.491762377		0.521722817		0.510101317		0.506529954		0.491345091		0.434315811		0.438460765		0.431414527		0.437620693		0.44266907		0.463389846		0.46461882		0.464461971		3.666666667		3.8125		3.479166667		3.229166667		3.583333333		3.666666667		3.8125		3.479166667		3.229166667		3.583333333		1.679541925		0.060482766		0.691187249		0.058861489		1.712964002		4.144175941		34.9785737		848	
1	368	86.43236712		844.4724458		124.4724458		2342.507803		182.5078034		3696.506344		96.50634427		5175.517371		135.5173707		6537.082068		57.08206797		0.504526373		0.427690402		0.555256464		0.233602217		0.522950929		0.563189153		0.541593363		0.540133106		0.530877678		0.468126786		0.462021279		0.473684067		0.462582051		0.473976043		0.490357868		0.495478434		0.493466446		3.666666667		4.3125		3.729166667		3.770833333		3.729166667		3.666666667		4.3125		3.729166667		3.770833333		3.729166667		3.995758955		0.074357528		0.740741703		0.061545934		1.707926796		6.518784982		51.0361708		917	
1	369	95.85378922		792.3065173		72.30651728		2362.490779		202.4907795		3668.753689		68.75368907		5113.245751		73.24575145		6640.900671		160.9006712		0.503178808		0.419908413		0.552210977		0.23004321		0.517891124		0.551123921		0.558992407		0.542021929		0.541674409		0.468101363		0.463163867		0.47404107		0.470478038		0.474142537		0.498870231		0.496896358		0.495811459		3.666666667		4.229166667		3.458333333		3.604166667		4.125		3.666666667		4.229166667		3.458333333		3.604166667		4.125		4.958914158		0.065175435		0.970959501		0.05718328		1.634472341		7.629521435		59.777595		911	
1	370	88.66765989		817.3962315		97.39623153		2312.250712		152.2507119		3667.990969		67.9909687		5093.186325		53.18632498		6566.835856		86.8358557		0.484095676		0.417096088		0.537855519		0.229420596		0.497172748		0.546928144		0.540520783		0.535977865		0.528458306		0.458150148		0.458658897		0.456830945		0.464617495		0.458830413		0.480084083		0.480071568		0.484956558		3.916666667		4.1875		3.604166667		3.375		3.916666667		3.916666667		4.1875		3.604166667		3.375		3.916666667		3.939894977		0.085617813		0.675024334		0.063965648		2.03277273		6.733309854		53.30352422		907	
1	371	88.83213689		780.0550828		60.05508277		2256.573745		96.57374495		3734.111264		134.1112642		5124.428525		84.42852492		6570.027584		90.02758415		0.48156607		0.408092647		0.532581457		0.219705413		0.506466956		0.539822998		0.523289695		0.515613936		0.503431087		0.454516066		0.4493519		0.444855653		0.449373671		0.454600581		0.477460626		0.475397861		0.471353473		3.333333333		3.958333333		3.958333333		3.375		3.541666667		3.333333333		3.958333333		3.958333333		3.375		3.541666667		3.515581407		0.071850788		1.130846736		0.057978431		1.674831868		6.393110799		52.47947943		867	
1	372	77.19128391		792.9765113		72.97651125		2260.612446		100.6124463		3680.483925		80.48392527		5126.937706		86.93770575		6620.512276		140.512276		0.491584295		0.41538664		0.536149604		0.225265039		0.504977355		0.545494771		0.530012508		0.524386797		0.504708677		0.45831621		0.453681876		0.453840933		0.447464256		0.454986884		0.477604979		0.476436165		0.481499476		3.5		3.958333333		3.5		3.604166667		3.833333333		3.5		3.958333333		3.5		3.604166667		3.833333333		2.846057353		0.06919102		0.481998561		0.051513028		1.667280776		5.06452771		41.49850371		878	
1	373	70.76398784		801.6631205		81.6631205		2229.394857		69.394857		3729.081225		129.0812248		5111.792712		71.79271242		6550.73559		70.73558967		0.477738892		0.400992971		0.529062645		0.216897145		0.497584491		0.536024324		0.527057295		0.508369586		0.501507545		0.44707545		0.444483301		0.43695384		0.437806893		0.446258691		0.462681347		0.456716823		0.471787438		3.833333333		3.583333333		3.916666667		3.4375		3.520833333		3.833333333		3.583333333		3.916666667		3.4375		3.520833333		2.015590233		0.054927477		0.538248198		0.045370551		1.71842704		4.327192948		35.58999476		873	
1	374	85.91305176		894.3387071		174.3387071		2209.373075		49.37307542		3680.275027		80.2750274		5134.211135		94.21113483		6575.3932		95.3932001		0.491534742		0.418491778		0.539677794		0.219736909		0.508814576		0.539399385		0.538717159		0.524017718		0.524005204		0.452517042		0.453489095		0.448768414		0.458247672		0.460600546		0.481741086		0.480057684		0.477708951		4.270833333		3.458333333		3.375		3.75		3.958333333		4.270833333		3.458333333		3.375		3.75		3.958333333		4.256165633		0.066563292		0.568171048		0.054193051		1.451161707		6.34206168		50.84326103		898	
1	375	96.71069973		934.38568		214.38568		2224.484837		64.48483708		3678.272515		78.2725146		5127.219173		87.21917287		6576.577125		96.57712533		0.499754036		0.42271923		0.54923854		0.22779396		0.516834061		0.551856758		0.542521982		0.544112094		0.525544836		0.456706285		0.465543175		0.459273728		0.469839705		0.459603103		0.480210243		0.491712676		0.486764883		4.5		3.666666667		3.5625		3.5		3.791666667		4.5		3.666666667		3.5625		3.5		3.791666667		5.050331818		0.06186986		0.799610017		0.051925678		1.845250593		7.757062288		61.25162288		908	
1	376	77.88200699		824.3381987		104.3381987		2340.20003		180.2000296		3694.061522		94.06152163		5094.58163		54.58162957		6584.495621		104.4956209		0.500616508		0.408519197		0.544745443		0.224185357		0.509192826		0.541821445		0.539796245		0.526458991		0.509083357		0.453162023		0.450946167		0.458375051		0.446317409		0.445311184		0.476440956		0.471873824		0.473598655		3.583333333		4.229166667		3.666666667		3.1875		3.833333333		3.583333333		4.229166667		3.666666667		3.1875		3.833333333		2.875229119		0.051916179		0.556807418		0.050411394		1.724390708		5.208343425		42.35379579		883	
1	377	83.41728244		879.2180413		159.2180413		2235.818378		75.81837803		3680.089736		80.08973577		5102.975287		62.97528735		6563.022453		83.02245332		0.490337437		0.418694192		0.532670319		0.226250961		0.512237903		0.545811235		0.535067586		0.530862577		0.516877017		0.449764797		0.449883093		0.454925082		0.455180472		0.457728915		0.484852829		0.473282185		0.472131532		4.0625		3.645833333		3.583333333		3.645833333		3.729166667		4.0625		3.645833333		3.583333333		3.645833333		3.729166667		3.033939488		0.068491971		0.866559468		0.055958799		1.994390283		5.963381211		47.89566208		891	
1	378	81.83232698		818.5599956		98.5599956		2294.233632		134.2336318		3688.354555		88.35455543		5137.768675		97.76867487		6559.344885		79.34488537		0.490596488		0.415505059		0.536493209		0.221588207		0.508424239		0.541680071		0.534099837		0.532402883		0.516331081		0.452300303		0.456667629		0.454179606		0.458623662		0.453501987		0.478553677		0.483608009		0.47994194		3.583333333		3.958333333		3.604166667		3.770833333		3.833333333		3.583333333		3.958333333		3.604166667		3.770833333		3.833333333		3.60528265		0.063618745		0.457968646		0.052631671		1.670201875		5.797071916		46.7297827		895	
1	379	93.92022156		846.3378863		126.3378863		2300.337845		140.3378447		3681.852555		81.85255527		5122.90222		82.90222023		6680.350642		200.3506418		0.509777472		0.420705978		0.553589944		0.226401424		0.524481722		0.550963659		0.562631142		0.52996534		0.526426999		0.456880791		0.455376772		0.452515192		0.449041056		0.446999351		0.473365056		0.466933934		0.47330267		4		4.083333333		3.3125		3.5		4.1875		4		4.083333333		3.3125		3.5		4.1875		4.773613632		0.053010034		0.499139463		0.04667559		2.164502902		7.490266031		59.21924808		911	
1	380	94.59116599		919.7255576		199.7255576		2239.222515		79.22251527		3743.433254		143.4332544		5120.296858		80.29685775		6601.396488		121.3964875		0.51031126		0.429724958		0.556535381		0.234317321		0.525589071		0.56659998		0.559826225		0.541970679		0.54049786		0.475782939		0.468632238		0.470215369		0.46453001		0.479126442		0.497249747		0.49474927		0.498437123		4.4375		3.6875		4.104166667		3.479166667		3.770833333		4.4375		3.6875		4.104166667		3.479166667		3.770833333		4.452283405		0.071806009		1.194753383		0.063841338		1.962803944		7.681646741		58.95966531		930	
1	381	80.05378441		814.7899613		94.7899613		2253.647383		93.6473827		3751.922006		151.9220065		5107.775149		67.77514852		6541.489262		61.48926155		0.488472827		0.406434371		0.529885916		0.218522896		0.503050277		0.537019491		0.531537329		0.520552157		0.510861999		0.438203167		0.446314594		0.445286139		0.439523666		0.433878067		0.458159523		0.457939094		0.464968394		3.791666667		3.75		4.125		3.541666667		3.208333333		3.791666667		3.75		4.125		3.541666667		3.208333333		2.090443612		0.060718431		0.827875608		0.049750208		2.533817915		5.512855566		44.82971176		879	
1	382	93.0982504		789.3607227		69.36072272		2299.921817		139.9218171		3730.058431		130.0584315		5111.538023		71.53802278		6613.687137		133.6871367		0.497278221		0.407938828		0.535180814		0.216073548		0.509308475		0.544993682		0.532568521		0.523206676		0.508702961		0.44853807		0.441865794		0.447448591		0.444111953		0.440577572		0.468645452		0.468418782		0.46564659		3.541666667		3.833333333		3.958333333		3.104166667		4.208333333		3.541666667		3.833333333		3.958333333		3.104166667		4.208333333		4.848199606		0.044129061		0.467269549		0.049964748		1.844372455		7.203970671		58.27229287		890	
1	383	86.12266077		788.4460447		68.4460447		2240.963231		80.9632311		3731.047239		131.0472392		5107.371495		67.37149493		6633.084858		153.0848581		0.493785645		0.412943555		0.541543955		0.228880593		0.509551702		0.552664631		0.547947517		0.541393839		0.530605868		0.458422177		0.461106623		0.454395589		0.452726597		0.44555668		0.474992792		0.469588639		0.470338133		3.75		3.791666667		3.916666667		3.5		4.104166667		3.75		3.791666667		3.916666667		3.5		4.104166667		4.043456122		0.070570991		0.564498073		0.05449009		1.785088298		6.463613484		51.13549569		910	
1	384	87.68374778		810.7560679		90.75606793		2232.710056		72.7100563		3694.844639		94.84463933		5112.381741		72.3817406		6563.255873		83.25587322		0.481349947		0.409102563		0.52761474		0.222687952		0.49732299		0.540612732		0.533230442		0.529183885		0.521279837		0.453746869		0.450712423		0.455539043		0.453498421		0.457798527		0.478645383		0.479958148		0.478946289		3.770833333		3.5		3.895833333		3.6875		3.791666667		3.770833333		3.5		3.895833333		3.6875		3.791666667		3.074921261		0.07280422		1.240569077		0.065834482		2.077340151		6.465634709		51.74260639		890	
1	385	67.81190087		770.2533147		50.25331472		2220.558639		60.55863863		3670.770537		70.77053748		5102.462093		62.46209297		6601.735423		121.7354233		0.46381783		0.392674009		0.517005037		0.216895133		0.484215044		0.518248473		0.515535297		0.501764487		0.490450266		0.440221847		0.435263282		0.428628803		0.430625179		0.438893392		0.460687352		0.45176628		0.454514117		3.291666667		3.5		3.5625		3.395833333		4.020833333		3.291666667		3.5		3.5625		3.395833333		4.020833333		1.535682595		0.054205279		0.499843859		0.050972922		1.722971995		3.812703728		32.28516327		848	
1	386	107.6638804		785.3543667		65.35436667		2329.921426		169.9214258		3803.153011		203.153011		5112.682277		72.68227665		6620.246503		140.2465031		0.517384316		0.437997177		0.564941838		0.23341652		0.532863298		0.577811541		0.572292222		0.566824629		0.559301996		0.469316014		0.475859122		0.485160803		0.469239098		0.481069703		0.502479179		0.493046219		0.504407475		3.708333333		4.166666667		4.270833333		3.6875		4.104166667		3.708333333		4.166666667		4.270833333		3.6875		4.104166667		7.159384548		0.067138068		0.641761722		0.04907155		1.75042095		9.618705289		72.64356642		952	
1	387	110.3431116		910.2843426		190.2843426		2386.768426		226.7684261		3731.878297		131.8782969		5090.275812		50.2758125		6620.728536		140.7285355		0.526735347		0.441694455		0.574543207		0.233362073		0.538735465		0.578671586		0.575038497		0.557663105		0.557413404		0.480404033		0.476787801		0.483398666		0.472074769		0.485851664		0.499368739		0.498414258		0.502257378		4.25		4.354166667		3.958333333		3.270833333		4.145833333		4.25		4.354166667		3.958333333		3.270833333		4.145833333		7.253722868		0.060451552		0.545608771		0.057395705		2.11813149		9.977914681		75.29083656		954	
